Course_name,Inst_Name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
ELECTRICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",SEBC,JEE Based,Govt / GIA,911918,911918,GANDHINAGAR
"ELECTRICAL ENGINEERING -
TFWS","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",TFWs,GUJCET Based,Govt / GIA,12356,12356,GANDHINAGAR
"INFORMATION
TECHNOLOGY","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",EWS,GUJCET Based,Govt / GIA,4376,4614,GANDHINAGAR
"INFORMATION
TECHNOLOGY","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",GEN,GUJCET Based,Govt / GIA,3540,4018,GANDHINAGAR
"INFORMATION
TECHNOLOGY","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",SC,GUJCET Based,Govt / GIA,14864,15186,GANDHINAGAR
"INFORMATION
TECHNOLOGY","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",SEBC,GUJCET Based,Govt / GIA,4484,6504,GANDHINAGAR
"INFORMATION
TECHNOLOGY","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",GEN,JEE Based,Govt / GIA,901241,901534,GANDHINAGAR
"INFORMATION
TECHNOLOGY - TFWS","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",TFWs,GUJCET Based,Govt / GIA,3260,3335,GANDHINAGAR
"INSTRUMENTATION &
CONTROL ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",EWS,GUJCET Based,Govt / GIA,25497,29078,GANDHINAGAR
"INSTRUMENTATION &
CONTROL ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",GEN,GUJCET Based,Govt / GIA,21404,25228,GANDHINAGAR
"INSTRUMENTATION &
CONTROL ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",SEBC,JEE Based,Govt / GIA,910020,910020,GANDHINAGAR
"MECHANICAL
ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",EWS,GUJCET Based,Govt / GIA,19562,21880,GANDHINAGAR
"MECHANICAL
ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",GEN,GUJCET Based,Govt / GIA,13447,19158,GANDHINAGAR
"MECHANICAL
ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",SC,GUJCET Based,Govt / GIA,34846,34846,GANDHINAGAR
"MECHANICAL
ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",SEBC,GUJCET Based,Govt / GIA,19813,27353,GANDHINAGAR
"MECHANICAL
ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",SEBC,JEE Based,Govt / GIA,913173,913173,GANDHINAGAR
"MECHANICAL
ENGINEERING - TFWS","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",TFWs,GUJCET Based,Govt / GIA,14252,14523,GANDHINAGAR
METALLURGY,"GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",GEN,JEE Based,Govt / GIA,922616,927242,GANDHINAGAR
"ROBOTICS AND
AUTOMATION","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",EWS,GUJCET Based,Govt / GIA,20548,24432,GANDHINAGAR
"ROBOTICS AND
AUTOMATION","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",SEBC,GUJCET Based,Govt / GIA,20828,34884,GANDHINAGAR
"ROBOTICS AND
AUTOMATION","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",GEN,JEE Based,Govt / GIA,903874,904007,GANDHINAGAR
"ROBOTICS AND
AUTOMATION","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",SEBC,JEE Based,Govt / GIA,904281,904281,GANDHINAGAR
"ROBOTICS AND
AUTOMATION - TFWS","GOVERNMENT ENGINEERING COLLEGE, SECTOR
28 GANDHINAGAR",TFWs,JEE Based,Govt / GIA,901564,901564,GANDHINAGAR
CIVIL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",GEN,GUJCET Based,Govt / GIA,11776,22114,GANDHINAGAR
CIVIL ENGINEERING - TFWS,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",TFWs,GUJCET Based,Govt / GIA,4606,17852,GANDHINAGAR
COMPUTER ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",EWS,GUJCET Based,Govt / GIA,3249,3522,GANDHINAGAR
COMPUTER ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",GEN,JEE Based,Govt / GIA,901235,901418,GANDHINAGAR
COMPUTER ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",SEBC,JEE Based,Govt / GIA,901940,901969,GANDHINAGAR
ELECTRICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",GEN,GUJCET Based,Govt / GIA,19270,22001,GANDHINAGAR
"ELECTRONICS & COMMUNICATION
ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",EWS,GUJCET Based,Govt / GIA,12540,16548,GANDHINAGAR
"ELECTRONICS &
COMMUNICATION ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",GEN,GUJCET Based,Govt / GIA,6452,12227,GANDHINAGAR
"ELECTRONICS & COMMUNICATION
ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",SC,GUJCET Based,Govt / GIA,33220,39679,GANDHINAGAR
ELECTRONICS & COMMUNICATION ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",SEBC,GUJCET Based,Govt / GIA,13000,22972,GANDHINAGAR
"ELECTRONICS & COMMUNICATION
ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ESM,JEE Based,Govt / GIA,914690,914690,GANDHINAGAR
ELECTRONICS & COMMUNICATION ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",EWS,JEE Based,Govt / GIA,903059,903059,GANDHINAGAR
"ELECTRONICS &
COMMUNICATION ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",GEN,JEE Based,Govt / GIA,902282,902282,GANDHINAGAR
"ELECTRONICS & COMMUNICATION
ENGINEERING - TFWS","GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",TFWs,GUJCET Based,Govt / GIA,6384,6562,GANDHINAGAR
"ELECTRONICS & COMMUNICATION
ENGINEERING - TFWS","GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",TFWs,JEE Based,Govt / GIA,902322,902322,GANDHINAGAR
INFORMATION TECHNOLOGY,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ESM,GUJCET Based,Govt / GIA,23791,23791,GANDHINAGAR
INFORMATION TECHNOLOGY,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",ST,GUJCET Based,Govt / GIA,26540,34799,GANDHINAGAR
INFORMATION TECHNOLOGY,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",SEBC,JEE Based,Govt / GIA,902887,902887,GANDHINAGAR
INSTRUMENTATION & CONTROL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",SEBC,GUJCET Based,Govt / GIA,25302,50315,GANDHINAGAR
ROBOTICS AND AUTOMATION,"GOVERNMENT ENGINEERING COLLEGE, SECTOR 28 GANDHINAGAR",GEN,GUJCET Based,Govt / GIA,10730,20233,GANDHINAGAR
CHEMICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",EWS,GUJCET Based,Govt / GIA,31746,31746,VALSAD
CHEMICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",GEN,GUJCET Based,Govt / GIA,17438,25664,VALSAD
CHEMICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",SEBC,GUJCET Based,Govt / GIA,25693,36695,VALSAD
CHEMICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",GEN,JEE Based,Govt / GIA,906880,906880,VALSAD
CHEMICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",SEBC,JEE Based,Govt / GIA,911660,911660,VALSAD
CHEMICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",ST,JEE Based,Govt / GIA,926010,926010,VALSAD
CIVIL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",GEN,GUJCET Based,Govt / GIA,36444,37521,VALSAD
CIVIL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",GEN,JEE Based,Govt / GIA,914180,931881,VALSAD
ELECTRICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",GEN,GUJCET Based,Govt / GIA,16456,27202,VALSAD
ELECTRICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",SEBC,GUJCET Based,Govt / GIA,28414,33705,VALSAD
ELECTRICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",ST,GUJCET Based,Govt / GIA,39675,39675,VALSAD
ELECTRICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",GEN,JEE Based,Govt / GIA,906974,909563,VALSAD
"ELECTRICAL ENGINEERING -
TFWS","GOVERNMENT ENGINEERING COLLEGE, VALSAD",TFWs,GUJCET Based,Govt / GIA,16072,16072,VALSAD
MECHANICAL ENGINEERING,"GOVERNMENT ENGINEERING COLLEGE, VALSAD",GEN,GUJCET Based,Govt / GIA,27718,50623,VALSAD
"MECHANICAL
ENGINEERING","GOVERNMENT ENGINEERING COLLEGE, VALSAD",GEN,JEE Based,Govt / GIA,910437,990177,VALSAD
"MECHANICAL
ENGINEERING - TFWS","GOVERNMENT ENGINEERING COLLEGE, VALSAD",TFWs,GUJCET Based,Govt / GIA,19220,19220,VALSAD
"MECHANICAL
ENGINEERING - TFWS","GOVERNMENT ENGINEERING COLLEGE, VALSAD",TFWs,JEE Based,Govt / GIA,914192,914192,VALSAD
"INFORMATION
TECHNOLOGY","GROW MORE FACULTY OF ENGINEERING,
BERNA, HIMMATNAGAR",GEN,GUJCET Based,Self-Finance,26237,26237,HIMMATNAGAR
COMPUTER ENGINEERING,"GUJARAT POWER ENGG. AND RES. INST. (GPERI)
(PPP), MEVAD, MEHSANA",GEN,GUJCET Based,Self-Finance,16102,50263,MEHSANA
ELECTRICAL ENGINEERING,"GUJARAT POWER ENGG. AND RES. INST. (GPERI)
(PPP), MEVAD, MEHSANA",GEN,GUJCET Based,Self-Finance,22201,22201,MEHSANA
